SchemeCode,SchemeName,SchemeCategory,Inception,ExpenseRatio,TurnoverRatio,ALP3Y,ALP5Y,ALP10Y,BET3Y,BET5Y,BET10Y,R2_3YRS,R2_5YRS,R2_10YRS,SD_3YRS,SD_5YRS,SD_10YRS,SHP_3YRS,SHP_5YRS,SHP_10YRS
119751,Kotak Savings Fund Direct Monthly Reinvestment of Income Dis cum Cap wdrl,Ultra Short Duration,2013-01-01,0.36,207.37,-0.33,-0.12,0.07,3.18,3.61,2.03,62.4,50.18,38.11,0.44,0.6,0.61,1.15,1.35,1.74
119767,Kotak Equity Hybrid Direct Reinvestment of Income Distribution cum Cap Wdrl,Aggressive Allocation,2013-01-01,0.5,69.79,2.21,3.8,0.51,1.06,1.07,1.19,88.53,88.88,92.4,11.13,10.96,13.56,0.78,1.43,0.58
119768,Kotak India EQ Contra Fund -Direct Reinvestment of Income Dis cum Cap wdrl,Contra,2013-01-01,0.6,38.07,5.41,3.61,-0.64,0.98,0.96,1.02,95.45,94.38,86.58,14.82,14.59,18.49,0.95,1.38,0.44
119769,Kotak India EQ Contra Fund - Growth - Direct,Contra,2013-01-01,0.6,38.07,5.41,3.61,2.62,0.98,0.96,0.96,95.45,94.38,96.02,14.82,14.59,16.6,0.95,1.38,0.66
119774,Kotak Emerging Equity Scheme Direct Reinvestment of Income Distribution cum Cap Wdrl,Mid-Cap,2013-01-18,0.46,41.2,0.01,2.76,2.23,0.87,0.89,0.93,88.65,89.35,93.2,16.46,15.86,18.77,0.8,1.45,0.69
119775,Kotak Emerging Equity Scheme Direct Growth,Mid-Cap,2013-01-01,0.46,41.2,0.01,2.76,2.39,0.87,0.89,0.93,88.65,89.35,93.15,16.46,15.87,18.78,0.8,1.45,0.69
119784,SBI Magnum Ultra Short Duration Fund Direct Plan Daily Reinvestment of Income Dist cum cap wdrl,Ultra Short Duration,2013-01-01,0.34,291.95,-0.49,-0.28,-0.49,3.6,3.89,0.56,77.26,61.42,4.0,0.46,0.61,0.47,0.92,1.14,-0.7
119810,SBI Magnum Low Duration Fund Direct Plan Daily Reinvestment of Income Dist cum capl wdrl,Low Duration,2013-01-01,0.43,164.23,-0.59,-0.19,-0.55,4.93,5.31,1.47,73.03,48.37,11.88,0.58,0.75,0.65,1.08,1.31,0.02
119811,SBI Magnum Low Duration Fund Direct Plan Fortnightly Reinvestment of Income Dist cum capl wdrl,Low Duration,2013-01-01,0.43,164.23,-0.58,-0.19,-0.6,4.94,5.31,1.59,73.12,48.39,14.36,0.58,0.75,0.65,1.09,1.32,0.01
119812,SBI Magnum Low Duration Fund Direct Plan Growth,Low Duration,2013-01-01,0.43,164.23,-0.58,-0.19,0.1,4.93,5.31,2.48,73.05,48.37,36.78,0.58,0.75,0.71,1.09,1.32,1.73
119813,SBI Short Term Debt Fund Direct Plan Monthly Reinvestment of Income Distribution cum cap,Short Duration,2013-01-01,0.4,108.51,0.25,0.07,-0.62,0.92,0.94,1.02,82.55,84.81,83.12,1.1,1.46,1.53,0.67,0.86,0.52
119815,SBI Short Term Debt Fund Direct Plan Fortnightly Reinvestment of Income Distribution cum cap,Short Duration,2013-01-01,0.4,108.51,0.34,0.11,0.12,0.92,0.94,1.0,84.82,85.69,87.82,1.09,1.47,1.51,0.76,0.89,1.03
119816,SBI Short Term Debt Fund Direct Growth,Short Duration,2013-01-01,0.4,108.51,0.34,0.11,0.14,0.92,0.94,1.01,84.81,85.74,88.01,1.09,1.46,1.51,0.76,0.89,1.05
119817,SBI Short Term Debt Fund Direct Plan Weekly Reinvestment of Income Distribution cum cap,Short Duration,2013-01-01,0.4,108.51,0.34,0.11,-0.83,0.92,0.94,0.91,84.8,85.74,81.56,1.09,1.46,1.38,0.76,0.89,0.31
119818,SBI Magnum Low Duration Fund Direct Plan Monthly Reinvestment of Income Dist cum capl wdrl,Low Duration,2013-01-01,0.43,164.23,-0.58,-0.19,-0.33,4.93,5.31,1.91,73.1,48.38,13.67,0.58,0.75,0.79,1.09,1.32,0.52
119819,SBI Magnum Low Duration Fund Direct Plan Weekly Reinvestment of Income Dist cum capl wdrl,Low Duration,2013-01-01,0.43,164.23,-0.58,-0.19,-0.6,4.93,5.3,1.58,73.05,48.63,13.74,0.58,0.75,0.66,1.09,1.32,0.01
119820,SBI Savings Fund Direct Plan Reinvestment of Income Distribution cum cap,Money Market,2013-01-01,0.25,216.04,-0.34,-0.07,-0.38,3.99,4.1,1.59,73.83,61.29,11.9,0.49,0.62,0.73,1.43,1.67,0.33
119821,SBI Savings Fund Direct Plan Growth,Money Market,2013-01-01,0.25,216.04,-0.34,-0.07,0.25,3.99,4.11,2.2,73.82,61.35,45.28,0.49,0.62,0.64,1.43,1.66,2.25
119824,SBI Magnum Medium Duration Fund Direct Growth,Medium Duration,2013-01-29,0.71,146.96,0.64,0.68,0.85,1.25,1.21,1.27,89.9,85.51,77.15,1.4,1.83,1.99,0.92,1.19,1.32
119825,SBI Magnum Medium Duration Fund Direct Reinvestment of Income Distribution cum capital withdrawal,Medium Duration,2013-04-17,0.71,146.96,0.64,0.68,0.02,1.25,1.21,1.3,89.9,85.51,69.03,1.4,1.83,2.13,0.92,1.19,0.85
119828,SBI Magnum Ultra Short Duration Fund Direct Plan Growth,Ultra Short Duration,2013-01-01,0.34,291.95,-0.49,-0.28,0.16,3.6,3.89,1.55,77.26,61.44,37.73,0.46,0.6,0.54,0.92,1.14,2.01
119829,SBI Magnum Ultra Short Duration Fund Direct Plan Weekly Reinvestment of Income Dist cum cap wdrl,Ultra Short Duration,2013-01-18,0.34,291.95,-1.44,-0.81,-0.95,2.37,2.82,0.77,6.38,10.52,4.14,0.8,0.73,0.55,-1.16,-0.38,-1.18
119835,SBI Contra Fund Direct Growth,Contra,2013-01-01,0.64,15.0,7.4,10.1,2.63,0.87,0.94,0.98,93.94,86.66,89.87,13.23,14.77,17.54,1.14,1.76,0.64
119836,SBI Conservative Hybrid Fund Direct Plan Quarterly Reinvestment Inc Dist cum Cap Wdrl,Conservative Allocation,2013-01-30,1.05,156.96,1.45,3.6,-0.2,0.96,0.94,1.1,79.86,65.93,68.5,3.72,3.88,4.77,0.99,1.76,0.59
119837,SBI Conservative Hybrid Fund Direct Plan Annual Reinvestment Inc Dist cum Cap Wdrl,Conservative Allocation,2013-01-01,1.05,156.96,1.45,3.6,0.28,0.96,0.94,1.03,79.86,65.93,65.55,3.72,3.88,4.56,0.99,1.76,0.68
119838,SBI Conservative Hybrid Fund Direct Plan Monthly Reinvestment Inc Dist cum Cap Wdrl,Conservative Allocation,2013-01-01,1.05,156.96,1.45,3.6,0.07,0.96,0.94,1.09,79.86,65.93,69.54,3.72,3.88,4.7,0.99,1.76,0.65
119839,SBI Conservative Hybrid Fund Direct Plan Growth,Conservative Allocation,2013-01-01,1.05,156.96,1.45,3.6,0.65,0.96,0.94,1.08,79.86,65.93,70.55,3.72,3.88,4.65,0.99,1.76,0.78
119863,Tata Treasury Advantage Fund Direct Plan Growth,Low Duration,2013-01-01,0.25,213.27,-0.7,-0.17,-0.04,4.82,5.41,1.49,65.77,41.55,1.41,0.6,0.78,1.88,0.78,1.24,0.29
119864,Tata Treasury Advantage Fund Direct Plan Daily Rnvstmnt of Inc Dist cum Cap Wdrl,Low Duration,2013-01-01,0.25,213.27,-0.84,-0.27,-0.6,4.67,5.13,0.37,47.56,33.08,0.09,0.65,0.81,1.84,0.37,0.97,-0.25
119865,Tata Treasury Advantage Fund Direct Plan Weekly Rnvstmnt of Inc Dist cum Cap Wdrl,Low Duration,2013-01-01,0.25,213.27,-0.84,-0.28,-0.72,4.04,4.92,0.47,40.4,31.67,0.14,0.64,0.79,1.84,0.14,0.92,-0.29
119949,Tata Short Term Bond Fund Direct Plan Growth,Short Duration,2013-01-01,0.37,129.48,0.37,0.2,-0.49,0.99,1.04,1.09,80.73,87.62,52.42,1.19,1.59,2.06,0.75,0.95,0.5
119950,Tata Short Term Bond Fund Direct Plan Monthly Rnvstmnt of Inc Dist cum Cap Wdrl,Short Duration,2013-02-14,0.37,129.48,0.37,0.22,-0.99,0.99,1.04,1.1,80.68,87.86,52.53,1.19,1.58,2.05,0.75,0.97,0.25
119957,Tata Treasury Advantage Fund Direct Plan Periodic Rnvstmnt of Inc Dist cum Cap Wdrl,Low Duration,2013-01-28,0.25,213.27,-0.7,-0.19,-0.04,4.85,5.47,1.48,65.54,42.12,1.4,0.6,0.79,1.88,0.77,1.23,0.29
120029,HSBC Large Cap Fund - IDCW Direct,Large-Cap,2013-01-01,1.21,63.0,0.27,-1.7,-1.44,0.99,0.99,0.98,93.61,94.11,93.69,14.32,14.43,16.58,0.58,0.96,0.39
120030,HSBC Large Cap Fund - Growth Direct,Large-Cap,2013-01-01,1.21,63.0,1.07,-1.03,-0.21,0.99,0.99,0.98,94.09,94.1,96.03,14.28,14.45,16.36,0.64,1.01,0.47
120059,HSBC Medium to Long Duration Fund - Direct Growth,Medium to Long Duration,2013-01-01,0.6,181.34,-0.14,-0.73,-1.05,1.06,1.04,1.11,89.67,88.36,92.39,2.3,2.81,3.35,0.48,0.22,0.26
120073,HSBC Conservative Hybrid Fund Growth Direct Plan,Conservative Allocation,2013-10-01,1.35,68.16,0.93,0.94,-0.96,1.27,1.2,1.28,72.67,74.8,81.8,5.15,4.75,5.13,0.75,1.11,0.5
120074,HSBC Conservative Hybrid Fund - Direct Plan - Monthly IDCW,Conservative Allocation,2013-01-01,1.35,68.16,0.69,0.62,-1.97,1.25,1.19,1.28,71.23,73.78,80.84,5.12,4.72,5.18,0.7,1.04,0.31
120075,HSBC Conservative Hybrid Fund - Quarterly IDCW Direct Plan,Conservative Allocation,2013-01-17,1.35,68.16,0.77,0.65,-2.97,1.27,1.2,1.27,72.7,74.68,75.15,5.15,4.74,5.3,0.72,1.05,0.1
120136,SBI Magnum Constant Maturity Fund Direct Reinvestment Inc Dist cum Cap Wdrl,10 yr Government Bond,2013-03-01,0.31,113.64,-0.31,-0.12,0.36,0.81,0.83,0.55,93.18,93.64,69.26,2.79,3.21,3.07,0.72,0.37,0.57
120137,SBI Magnum Constant Maturity Fund Direct Growth,10 yr Government Bond,2013-01-01,0.31,113.64,-0.31,-0.12,1.19,0.81,0.83,0.55,93.19,93.63,70.0,2.79,3.21,3.04,0.72,0.37,0.86
120152,Kotak Bluechip Direct Growth,Large-Cap,2013-01-01,0.62,29.23,2.04,1.56,0.85,0.93,0.94,0.96,97.9,97.63,97.89,13.2,13.47,15.82,0.73,1.21,0.54
120153,Kotak Bluechip Direct Reinvestment of Income Distribution cum Cap Wdrl,Large-Cap,2013-01-01,0.62,29.23,2.04,1.56,-0.67,0.93,0.94,0.97,97.9,97.63,94.17,13.2,13.47,16.29,0.73,1.21,0.44
120154,Kotak Debt Hybrid Direct Growth,Conservative Allocation,2013-01-30,0.45,119.93,2.15,3.62,1.18,1.31,1.18,1.3,86.67,75.2,78.49,4.86,4.58,5.31,1.06,1.7,0.9
120155,Kotak Debt Hybrid Direct Monthly Reinvestment of Income Distribution cum Cap Wdrl,Conservative Allocation,2013-03-18,0.45,119.93,1.95,3.51,-0.26,1.28,1.16,1.3,84.76,73.99,75.98,4.82,4.56,5.39,1.02,1.67,0.62
120157,Kotak Equity Opportunities Direct Reinvestment of Income Distribution cum Cap Wdrl,Large & Mid- Cap,2013-01-01,0.61,22.27,4.04,4.05,2.13,0.93,0.88,0.94,88.82,88.22,92.7,14.38,13.58,16.29,0.84,1.37,0.63
120158,Kotak Equity Opportunities Direct Growth,Large & Mid- Cap,2013-01-01,0.61,22.27,4.04,4.05,2.56,0.93,0.88,0.94,88.82,88.22,92.82,14.38,13.58,16.23,0.84,1.37,0.65
120163,Kotak Small Cap Direct Reinvestment of Income Dis cum Cap wdrl,Small-Cap,2013-01-01,0.58,25.97,-2.09,2.79,2.4,0.81,0.86,0.87,90.86,89.33,92.04,17.11,18.01,20.66,0.51,1.42,0.64
120164,Kotak Small Cap Direct Growth,Small-Cap,2013-01-01,0.58,25.97,-2.09,2.79,2.54,0.81,0.86,0.87,90.86,89.33,92.02,17.11,18.01,20.62,0.51,1.42,0.65
120209,ICICI Prudential Money Market Fund Direct Plan Daily Reinvestment Inc Dist cum Cap Wdrl,Money Market,2013-01-01,0.21,257.01,-0.5,-0.56,-0.68,3.88,4.56,0.72,45.72,31.02,3.49,0.56,0.85,0.65,0.77,0.45,-0.72
120211,ICICI Prudential Money Market Fund Direct Plan Growth,Money Market,2013-01-01,0.21,257.01,-0.31,-0.14,0.3,4.02,4.62,1.46,71.5,59.63,27.77,0.5,0.67,0.56,1.5,1.5,2.11
120212,ICICI Prudential Money Market Fund Direct Plan Weekly Reinvestment Inc Dist cum Cap Wdrl,Money Market,2013-01-01,0.21,257.01,-0.39,-0.18,-0.39,3.31,4.01,0.44,34.95,38.07,1.77,0.56,0.68,0.53,0.76,1.09,-0.45
120251,ICICI Prudential Equity & Debt Fund Direct Plan Growth,Aggressive Allocation,2013-01-01,1.0,30.0,6.34,7.87,3.51,0.96,1.05,1.12,88.66,70.98,83.42,10.07,12.07,13.36,1.21,1.62,0.78
120252,ICICI Prudential Equity & Debt Fund Direct Plan Monthly Reinvestment Inc Dist cum Cap Wdrl,Aggressive Allocation,2013-01-01,1.0,30.0,5.72,7.47,3.02,0.96,1.05,1.12,88.61,70.95,83.39,10.08,12.09,13.38,1.15,1.59,0.74
120256,ICICI Prudential Banking and PSU Debt Fund Direct Plan Growth,Banking & PSU,2013-03-14,0.39,194.85,0.84,0.83,0.31,0.63,0.84,1.15,57.53,67.18,68.11,0.89,1.44,1.93,1.36,1.3,1.0
120258,ICICI Prudential Banking and PSU Debt Fund Direct Plan Quarterly Rnvstmnt of Inc Dist cum Cap Wdrl,Banking & PSU,2013-02-08,0.39,194.85,0.79,0.68,-0.35,0.56,0.83,1.1,9.97,37.82,49.48,1.81,1.9,2.15,0.59,0.9,0.55
120260,LIC MF Aggressive Hybrid Fund Direct Plan Reinvestment of Income Distribution cum Cap Wrdl,Aggressive Allocation,2013-01-01,1.42,54.0,0.27,-2.27,-3.87,1.05,1.04,1.1,90.52,87.64,88.3,10.89,10.83,12.77,0.61,0.87,0.23
120261,LIC MF Aggressive Hybrid Fund Direct Plan Growth Option,Aggressive Allocation,2013-01-01,1.42,54.0,0.29,-2.17,-2.88,1.05,1.05,1.09,90.51,88.47,88.57,10.89,10.84,12.74,0.61,0.89,0.31
120267,LIC MF Large Cap Fund Direct Plan Growth,Large-Cap,2013-01-01,1.02,84.0,-1.79,-2.79,-1.01,1.01,0.99,0.92,97.33,95.44,93.5,14.35,14.43,15.49,0.45,0.89,0.41
120268,LIC MF Large Cap Fund Direct Plan Reinvestment of Income Distribution cum Cap Wrdl,Large-Cap,2013-01-01,1.02,84.0,-1.8,-2.79,-1.54,1.01,0.99,0.92,97.33,95.44,93.38,14.35,14.43,15.52,0.45,0.89,0.38
120274,LIC MF Conservative Hybrid Fund Direct Plan Quarterly Reinvestment of Income Distribution cumCapWrdl,Conservative Allocation,2013-01-01,1.2,147.17,-1.4,-1.22,-2.03,0.93,0.95,0.86,79.83,75.49,70.43,3.58,3.69,3.72,0.2,0.59,0.1
120275,LIC MF Conservative Hybrid Fund Direct Plan Yearly Reinvestment of Income Distribution cum Cap Wrdl,Conservative Allocation,2013-01-01,1.2,147.17,-2.49,-1.71,-2.47,0.68,0.81,0.75,29.97,43.56,41.35,4.3,4.13,4.21,-0.22,0.29,-0.09
120276,LIC MF Conservative Hybrid Fund Direct Plan Growth Option,Conservative Allocation,2013-01-01,1.2,147.17,-1.14,-1.01,-1.05,0.93,0.95,0.86,79.87,75.58,75.53,3.59,3.69,3.59,0.27,0.64,0.37
120277,LIC MF Conservative Hybrid Fund Direct Plan Monthly Reinvestment of Income Distribution cum Cap Wrdl,Conservative Allocation,2013-01-01,1.2,147.17,-2.63,-2.05,-2.85,0.94,0.95,0.86,75.97,72.79,71.12,3.72,3.75,3.68,-0.13,0.36,-0.13
120279,LIC MF Medium to Long Duration Fund-Direct Plan Growth Option,Medium to Long Duration,2013-01-01,0.21,192.8,0.76,-0.09,-0.56,1.06,0.89,0.95,90.6,84.38,91.16,2.28,2.51,2.92,0.88,0.44,0.38
120299,UTI Money Market Fund - Direct Plan - Growth Option,Money Market,2013-01-01,0.14,187.58,-0.19,-0.02,0.35,3.64,4.01,1.41,69.5,59.86,31.66,0.46,0.62,0.53,1.73,1.75,2.39
120315,LIC MF Low Duration Fund Direct Plan Growth Option,Low Duration,2013-01-01,0.25,212.09,-0.62,0.33,0.41,4.65,3.59,0.96,70.78,13.26,1.19,0.56,0.87,1.34,0.93,1.26,0.6
120316,LIC MF Low Duration Fund Direct Plan Daily Reinvestment of Income Dis cum Cap Wrdl,Low Duration,2013-01-01,0.25,212.09,-2.08,-0.48,-0.85,1.91,1.62,0.18,0.89,0.58,0.02,1.71,1.71,1.64,-0.97,-0.1,-0.47
120317,LIC MF Low Duration Fund Direct Plan Monthly Reinvestment of Income Dis cum Cap Wrdl,Low Duration,2013-01-01,0.25,212.09,-0.63,0.32,0.23,4.65,3.58,1.14,70.78,13.24,1.58,0.56,0.87,1.36,0.9,1.24,0.5
120318,LIC MF Low Duration Fund Direct Plan Weekly Reinvestment of Income Dis cum Cap Wrdl,Low Duration,2013-01-01,0.25,212.09,-0.63,0.32,-0.25,4.65,3.59,0.19,70.81,13.24,0.05,0.56,0.87,1.31,0.9,1.24,-0.14
120322,ICICI Prudential Value Discovery Fund Direct Plan Reinvestment of Income Distribution cum Cap wdrl,Value,2013-01-01,1.07,46.0,7.18,9.1,2.52,0.77,0.76,0.83,88.01,82.27,87.68,12.2,12.28,15.04,1.15,1.79,0.65
120323,ICICI Prudential Value Discovery Fund Direct Plan Growth,Value,2013-01-01,1.07,46.0,7.32,9.3,2.84,0.77,0.76,0.83,88.16,82.41,87.69,12.2,12.27,15.0,1.16,1.81,0.67
120336,LIC MF Banking & PSU Fund Direct Plan Weekly Reinvestment of Income Dis cum Cap Wdrl,Banking & PSU,2013-01-22,0.28,123.98,0.25,-0.04,-1.25,1.0,0.89,0.69,71.36,79.99,52.89,1.26,1.46,1.29,0.6,0.76,-0.24
120337,LIC MF Banking & PSU Fund Direct Plan Daily Reinvestment of Income Dis cum Cap Wdrl,Banking & PSU,2013-10-01,0.28,123.98,0.21,-0.06,-0.48,0.99,0.9,0.88,70.94,79.95,61.54,1.26,1.46,1.54,0.57,0.74,0.48
120338,LIC MF Banking & PSU Fund Direct Plan Growth Option,Banking & PSU,2013-01-01,0.28,123.98,0.25,-0.04,0.21,1.0,0.9,0.79,71.36,80.05,72.59,1.26,1.46,1.32,0.6,0.76,1.03
120348,Invesco India Contra Fund Direct Plan Growth,Contra,2013-01-01,0.59,65.0,5.62,3.19,3.02,0.97,0.95,0.99,93.94,93.09,95.09,14.81,14.5,17.25,0.96,1.34,0.68
120349,Invesco India Contra Fund Direct Plan Reinvestment of Income Dist cum Capital Wtdrl,Contra,2013-01-01,0.59,65.0,5.62,3.0,3.14,0.97,0.95,1.01,93.93,92.74,93.86,14.8,14.51,17.59,0.96,1.33,0.68
120356,Invesco India Large&MidCap Fund Direct Plan Reinvestment of Income Distr cum Capital Wtdrwl,Large & Mid- Cap,2013-01-01,0.7,63.0,7.16,4.02,2.65,0.98,0.9,0.95,83.34,80.63,90.32,15.55,14.55,16.67,1.01,1.3,0.65
120357,Invesco India Large&MidCap Fund Direct Plan Growth,Large & Mid- Cap,2013-01-01,0.67,71.0,7.32,4.1,2.76,0.98,0.9,0.96,83.58,80.7,90.36,15.64,14.6,16.7,1.02,1.31,0.65
120380,ICICI Prudential MidCap Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Mid-Cap,2013-01-01,1.26,64.0,-0.6,1.1,-0.55,0.88,0.95,0.95,90.8,90.15,91.33,16.48,16.85,19.38,0.77,1.35,0.53
120381,ICICI Prudential MidCap Fund Direct Plan Growth,Mid-Cap,2013-01-01,1.26,64.0,-0.27,1.41,-0.2,0.89,0.95,0.95,90.6,90.12,91.4,16.54,16.9,19.41,0.79,1.37,0.55
120392,Invesco India largecap Fund Direct Plan Growth,Large-Cap,2013-01-01,0.74,75.0,2.43,1.26,1.19,1.02,0.94,0.96,93.75,89.85,93.84,14.85,14.16,16.17,0.73,1.14,0.55
120393,Invesco India largecap Fund Direct Plan Reinvestment of Income Dist cum Capital Wtdrl,Large-Cap,2013-01-01,0.74,75.0,1.85,-0.21,0.66,1.04,1.02,0.98,93.46,77.14,87.2,15.03,16.43,17.11,0.69,0.96,0.5
120396,ICICI Prudential Savings Fund Direct Plan Weekly Reinvestment of Income Dist cum Cap Wdrl,Low Duration,2013-01-01,0.42,58.0,0.14,0.54,-0.12,3.86,4.87,1.27,12.29,13.31,3.96,0.99,1.17,0.95,1.1,1.34,0.38
120397,ICICI Prudential Savings Fund Direct Plan Daily Reinvestment of Income Dist cum Cap Wdrl,Low Duration,2013-01-01,0.42,58.0,-0.32,-0.02,-0.46,4.25,5.1,1.37,24.1,14.47,4.9,0.79,1.19,0.94,0.88,0.86,0.07
120398,ICICI Prudential Savings Fund Direct Plan Growth,Low Duration,2013-01-01,0.42,58.0,-0.25,0.32,0.41,4.58,5.34,2.53,28.5,19.43,17.61,0.79,1.06,0.95,1.09,1.34,1.55
120399,ICICI Prudential Savings Fund Direct Plan Reinvestment of Income Dist cum Cap Wdrl Others,Low Duration,2013-09-17,0.42,58.0,-0.24,0.14,0.29,4.23,5.19,2.59,25.33,15.62,16.53,0.77,1.15,1.01,1.01,1.04,1.36
120402,Invesco India Mid Cap Fund Direct Plan Reinvestment of Income Dist cum Capital Wtdrl,Mid-Cap,2013-01-01,0.6,48.0,3.48,2.7,2.34,0.9,0.88,0.86,89.1,86.53,85.32,16.88,15.93,18.23,1.01,1.43,0.67
120403,Invesco India Mid Cap Fund Direct Plan Growth Option,Mid-Cap,2013-01-01,0.6,48.0,3.62,2.94,2.7,0.9,0.88,0.89,89.08,86.64,92.01,16.95,15.95,18.16,1.02,1.44,0.71
120412,Invesco India Multicap Fund Direct Plan Reinvestment of Income Dist cum Capital Wtdrl,Multi-Cap,2013-01-01,0.67,121.0,4.28,2.9,1.3,0.96,0.94,1.01,86.97,83.11,88.08,15.22,15.21,18.22,0.84,1.25,0.55
120413,Invesco India Multicap Fund Direct Plan Growth Option,Multi-Cap,2013-01-01,0.67,121.0,4.28,2.91,1.32,0.96,0.94,1.01,86.97,83.11,88.07,15.22,15.21,18.22,0.84,1.25,0.55
120428,JM Medium to Long Dur Fund (Direct) - Bonus Option - Principal Units,Medium to Long Duration,2013-01-01,0.53,324.92,-0.55,-0.52,-1.98,1.02,0.92,0.73,88.24,77.96,26.18,2.36,2.68,4.08,-0.28,0.3,-0.21
120430,JM Medium to Long Dur Fund (Direct) - Growth Option,Medium to Long Duration,2013-01-01,0.53,324.92,-0.24,-0.52,-2.05,1.05,0.94,0.72,90.86,79.16,26.4,2.28,2.69,4.05,0.44,0.26,-0.2
120431,JM Medium to Long Dur Fund (Direct) Reinvestment of Medium to Long Dur Dist cum capital withdrawal,Medium to Long Duration,2013-01-01,0.53,324.92,-0.24,-0.52,-1.93,1.05,0.94,0.73,90.86,79.16,26.6,2.28,2.69,4.07,0.44,0.26,-0.17
120436,Axis Banking & PSU Debt Fund Direct Plan Weekly Reinvst of Inc Dis cum Cap Wdrl,Banking & PSU,2013-11-01,0.35,68.2,0.07,0.18,-0.67,0.81,0.83,0.77,70.53,78.98,67.08,1.04,1.33,1.27,0.46,0.92,0.3
120437,Axis Banking & PSU Debt Fund Direct Plan Daily Reinvst of Inc Dis cum Cap Wdrl,Banking & PSU,2013-01-01,0.35,68.2,-0.57,-0.27,-0.77,0.74,0.81,0.72,50.42,69.12,64.14,1.1,1.36,1.22,-0.21,0.53,0.18
120438,Axis Banking & PSU Debt Fund Direct Plan Growth,Banking & PSU,2013-01-01,0.35,68.2,0.07,0.18,0.38,0.81,0.83,0.85,70.53,78.98,73.44,1.04,1.33,1.39,0.46,0.92,1.15
120439,Axis Banking & PSU Debt Fund Direct Plan Monthly Reinvst of Inc Dis cum Cap Wdrl,Banking & PSU,2013-02-25,0.35,68.2,0.07,0.18,-0.57,0.81,0.83,0.76,70.53,78.98,69.96,1.04,1.33,1.23,0.46,0.92,0.38
120444,Invesco India Banking & PSU Fund Direct Growth,Banking & PSU,2013-01-01,0.25,84.73,-0.28,-1.09,-0.79,1.47,1.71,1.29,88.35,73.26,65.18,1.66,2.8,2.21,0.27,0.35,0.45
120445,Invesco India Banking & PSU Fund Direct Monthly Payout of Income Dist cum Capital Wtdrl,Banking & PSU,2013-01-01,0.25,84.73,-1.13,-1.59,-1.86,0.96,1.57,1.1,44.38,62.89,52.53,1.55,2.75,2.08,-0.47,0.11,-0.17
120465,Axis Bluechip Fund Direct Plan Growth,Large-Cap,2013-01-01,0.7,71.0,-1.77,-3.55,1.05,0.94,0.95,0.85,93.78,92.01,89.02,13.62,14.11,14.72,0.43,0.81,0.54
120466,Axis Bluechip Fund Direct Plan Reinvst of Inc Dis cum Cap Wdrl,Large-Cap,2013-01-01,0.7,71.0,-1.9,-3.62,0.77,0.94,0.95,0.85,93.74,91.98,89.14,13.63,14.11,14.81,0.42,0.81,0.52
120475,Axis Strategic Bond Fund Direct Growth Option,Medium Duration,2013-01-01,0.53,269.27,1.1,1.34,0.54,1.19,1.02,1.26,83.91,83.11,62.7,1.37,1.55,2.19,1.27,1.67,1.05
120477,Axis Conservative Hybrid Fund Direct Plan Annual Reinvst of Inc Dis cum Cap Wdrl,Conservative Allocation,2013-11-09,0.9,126.91,-0.8,0.59,-1.38,1.17,1.15,0.92,88.87,82.12,47.05,4.3,4.26,4.85,0.44,1.09,0.24
120478,Axis Conservative Hybrid Fund Direct Plan Half Yearly Reinvst of Inc Dis cum Cap Wdrl,Conservative Allocation,2013-05-07,0.9,126.91,-0.86,1.23,-1.26,1.18,1.18,0.98,89.23,77.74,50.62,4.32,4.47,4.98,0.43,1.2,0.29
120479,Axis Conservative Hybrid Fund Direct Plan Quarterly Pyt of Inc Dis cum Cap Wdrl,Conservative Allocation,2013-01-21,0.9,126.91,-0.85,1.19,-1.19,1.17,1.17,1.01,89.03,78.16,53.31,4.3,4.43,4.98,0.43,1.2,0.32
120480,Axis Conservative Hybrid Fund Direct Plan Growth Option,Conservative Allocation,2013-01-01,0.9,126.91,-0.69,0.68,-0.39,1.18,1.15,0.98,88.91,82.19,57.04,4.32,4.27,4.71,0.46,1.11,0.49
